FILE NAME,Start timestamp (s) (AVERAGED),(± CI) Start timestamp (s),End timestamp (s) (AVERAGED),(± CI) End timestamp (s),Handshake number (AVERAGED),(± CI) Handshake number,Handshake duration (ms) (AVERAGED),(± CI) Handshake duration (ms),Algorithm (AVERAGED),(± CI) Algorithm,Num Samples (AVERAGED),(± CI) Num Samples,Experiment Type (AVERAGED),(± CI) Experiment Type,Type Value (AVERAGED),(± CI) Type Value,Number of handshake packets (AVERAGED),(± CI) Number of handshake packets,Number of payload packets (AVERAGED),(± CI) Number of payload packets,Number of handshake bytes (AVERAGED),(± CI) Number of handshake bytes,Number of payload bytes (AVERAGED),(± CI) Number of payload bytes,Number of long headers (AVERAGED),(± CI) Number of long headers,Number of short headers (AVERAGED),(± CI) Number of short headers,Bytes for long headers (AVERAGED),(± CI) Bytes for long headers,Bytes for short headers (AVERAGED),(± CI) Bytes for short headers, (AVERAGED),(± CI) 
.\quic_Local_Experiments\fullyAutomatedLogs_10_quic_drop\pending_TCPDUMP_dilithium2_numSamples_10_1RTT_loss_0%_NvHHdARqsp_parsed_handshake.csv,1637216923.2851388,2.165675934595863,1637216923.2914298,2.1652559393727397,4.0,2.1050841374299436,6.290886137220594,1.1097370118562007,dilithium2,,10.0,0.0,loss,,0%,,11.0,0.7686680450111234,5.111111111111111,0.2562226816703745,11047.0,76.97242379389068,1337.3333333333333,19.21670112527809,15.0,0.7686680450111234,5.111111111111111,0.2562226816703745,10721.0,45.040930380119455,986.6666666666666,8.455348495122358,,
.\quic_Local_Experiments\fullyAutomatedLogs_10_quic_drop\pending_TCPDUMP_dilithium2_numSamples_10_1RTT_loss_10%_cdYEXYuMbd_parsed_handshake.csv,1637216982.8945498,5.304746083101427,1637216982.9003234,5.303964043586606,4.0,2.1050841374299436,5.773385365804036,2.74860872104593,dilithium2,,10.0,0.0,loss,,10%,,10.222222222222221,3.0693295657909365,4.555555555555555,1.3375216655868636,10848.888888888889,2535.756788595191,1196.5555555555557,346.5474285467813,13.88888888888889,4.002326232951953,4.555555555555555,1.3375216655868636,10545.888888888889,2450.032100607161,878.8888888888889,253.60991701257447,,
.\quic_Local_Experiments\fullyAutomatedLogs_10_quic_drop\pending_TCPDUMP_dilithium2_numSamples_10_1RTT_loss_20%_huqyPiejoJ_parsed_handshake.csv,1637217023.6838396,8.251543062485124,1637217023.7009797,8.244042162380145,4.0,2.1050841374299436,17.140017615424263,19.230839033072982,dilithium2,,10.0,0.0,loss,,20%,,12.222222222222221,5.8763877449365385,7.888888888888889,6.694966784216332,12054.0,5722.698207359391,1568.4444444444443,1014.4658047228924,15.333333333333334,6.928680125245667,7.888888888888889,6.694966784216332,11638.333333333334,5493.731781174808,1139.4444444444443,764.5322567342083,,
.\quic_Local_Experiments\fullyAutomatedLogs_10_quic_drop\pending_TCPDUMP_dilithium2_numSamples_10_1RTT_loss_40%_leHopaOUTR_parsed_handshake.csv,1637217075.3631206,16.972992589954302,1637217075.3676639,16.971463717117068,4.0,2.1050841374299436,4.543807771470812,3.9805938615165943,dilithium2,,10.0,0.0,loss,,40%,,6.333333333333333,3.3505463293324613,7.111111111111111,9.025259839687484,7652.555555555556,3786.147668286993,1468.7777777777778,1735.6082661398348,8.222222222222221,5.037236265633307,7.111111111111111,9.025259839687484,7452.777777777777,3705.3952811642644,1103.888888888889,1313.3748228800032,,
.\quic_Local_Experiments\fullyAutomatedLogs_10_quic_drop\pending_TCPDUMP_dilithium2_numSamples_10_1RTT_loss_5%_moZoUfWUuD_parsed_handshake.csv,1637216946.8616638,2.2227774431303655,1637216946.8667977,2.2226465443671035,4.0,2.1050841374299436,5.1333639356825085,0.8971018852077358,dilithium2,,10.0,0.0,loss,,5%,,9.88888888888889,2.049781453362996,7.111111111111111,5.909808229076007,10219.444444444445,1842.3711167588224,1416.3333333333333,642.8768647390972,13.444444444444445,3.0532456320340233,7.111111111111111,5.909808229076007,9925.0,1793.3963237311498,996.7777777777778,390.09899077045293,,
.\quic_Local_Experiments\fullyAutomatedLogs_10_quic_drop\pending_TCPDUMP_dilithium3_numSamples_10_1RTT_loss_0%_PEvyavTNIC_parsed_handshake.csv,1637217139.1977754,2.171584942337946,1637217139.2040029,2.17155907274574,4.0,2.1050841374299436,6.227519777086046,1.0761601129708003,dilithium3,,10.0,0.0,loss,,0%,,13.444444444444445,1.2811134083518725,5.111111111111111,0.2562226816703745,13659.111111111111,130.6834268292291,1337.0,19.327836628114074,17.444444444444443,1.2811134083518725,5.111111111111111,0.2562226816703745,13230.111111111111,77.45588782268808,986.6666666666666,8.455348495122358,,
.\quic_Local_Experiments\fullyAutomatedLogs_10_quic_drop\pending_TCPDUMP_dilithium3_numSamples_10_1RTT_loss_10%_uBAajUaYMS_parsed_handshake.csv,1637217209.6811965,8.686087568637854,1637217209.6884122,8.685133189305382,4.0,2.1050841374299436,7.215817769368489,3.5703634685873746,dilithium3,,10.0,0.0,loss,,10%,,12.666666666666666,4.6279944818484084,3.7777777777777777,1.665447430857434,11662.222222222223,3424.8120933485043,1029.6666666666667,449.44047541843486,15.555555555555555,5.918133861138832,3.7777777777777777,1.665447430857434,11241.222222222223,3291.7423248722325,760.0,331.3639145518875,,
.\quic_Local_Experiments\fullyAutomatedLogs_10_quic_drop\pending_TCPDUMP_dilithium3_numSamples_10_1RTT_loss_20%_fCDsXlLgZL_parsed_handshake.csv,1637217241.9590442,2.5662050283120643,1637217241.966548,2.567899361744188,4.0,2.1050841374299436,7.503536012437609,3.0257997785625297,dilithium3,,10.0,0.0,loss,,20%,,13.555555555555555,1.9639096664277957,11.777777777777779,7.0635718710714706,13848.666666666666,528.017461521832,2199.0,1086.8987221420425,17.333333333333332,2.0697020521813916,11.777777777777779,7.0635718710714706,13421.111111111111,490.45274731824253,1562.5555555555557,846.5982716395624,,
.\quic_Local_Experiments\fullyAutomatedLogs_10_quic_drop\pending_TCPDUMP_dilithium3_numSamples_10_1RTT_loss_40%_IPEOlvSnPx_parsed_handshake.csv,1637217282.839784,9.88400470274871,1637217282.8459477,9.882555790208498,4.0,2.1050841374299436,6.1640209621853295,5.148108298840006,dilithium3,,10.0,0.0,loss,,40%,,8.666666666666666,4.643925663151233,11.11111111111111,11.168487764441538,9730.555555555555,4466.028568224874,1949.4444444444443,1916.696085335212,10.88888888888889,6.130632988513502,11.11111111111111,11.168487764441538,9432.444444444445,4316.647674052763,1416.888888888889,1438.909031468381,,
.\quic_Local_Experiments\fullyAutomatedLogs_10_quic_drop\pending_TCPDUMP_dilithium3_numSamples_10_1RTT_loss_5%_FvzkWxhBsD_parsed_handshake.csv,1637217168.2826383,6.062470732825552,1637217168.2888508,6.062805935106877,4.0,2.1050841374299436,6.21236695183648,1.2586137303958693,dilithium3,,10.0,0.0,loss,,5%,,12.222222222222221,3.020820865547603,4.333333333333333,1.2746917468189565,12431.0,2498.4171670747583,1172.0,338.48701244221866,15.555555555555555,3.8262205843790356,4.333333333333333,1.2746917468189565,12038.444444444445,2420.521916004807,869.2222222222222,250.7704477783194,,
